company_name,count,selected_datetime,polygon
spin,100,2019-08-12 09:00:09,"POLYGON ((-86.78503244348073 36.15469414829094, -86.76710755651928 36.15469414829094, -86.76710755651928 36.16916585170907, -86.78503244348073 36.16916585170907, -86.78503244348073 36.15469414829094))"
uber,50,2019-08-12 09:00:09,"POLYGON ((-86.78503244348073 36.15469414829094, -86.76710755651928 36.15469414829094, -86.76710755651928 36.16916585170907, -86.78503244348073 36.16916585170907, -86.78503244348073 36.15469414829094))"
bird,362,2019-08-12 10:00:08,"POLYGON ((-86.78650147046173 36.15493014829094, -86.76857652953828 36.15493014829094, -86.76857652953828 36.16940185170907, -86.78650147046173 36.16940185170907, -86.78650147046173 36.15493014829094))"
lime,57,2019-08-12 10:00:08,"POLYGON ((-86.78650147046173 36.15493014829094, -86.76857652953828 36.15493014829094, -86.76857652953828 36.16940185170907, -86.78650147046173 36.16940185170907, -86.78650147046173 36.15493014829094))"
lyft,48,2019-08-12 10:00:08,"POLYGON ((-86.78650147046173 36.15493014829094, -86.76857652953828 36.15493014829094, -86.76857652953828 36.16940185170907, -86.78650147046173 36.16940185170907, -86.78650147046173 36.15493014829094))"
spin,104,2019-08-12 10:00:08,"POLYGON ((-86.78650147046173 36.15493014829094, -86.76857652953828 36.15493014829094, -86.76857652953828 36.16940185170907, -86.78650147046173 36.16940185170907, -86.78650147046173 36.15493014829094))"
uber,49,2019-08-12 10:00:08,"POLYGON ((-86.78650147046173 36.15493014829094, -86.76857652953828 36.15493014829094, -86.76857652953828 36.16940185170907, -86.78650147046173 36.16940185170907, -86.78650147046173 36.15493014829094))"
bird,312,2019-08-12 10:00:08,"POLYGON ((-86.79010283534824 36.14937414829093, -86.77217916465177 36.14937414829093, -86.77217916465177 36.16384585170906, -86.79010283534824 36.16384585170906, -86.79010283534824 36.14937414829093))"
lime,41,2019-08-12 10:00:08,"POLYGON ((-86.79010283534824 36.14937414829093, -86.77217916465177 36.14937414829093, -86.77217916465177 36.16384585170906, -86.79010283534824 36.16384585170906, -86.79010283534824 36.14937414829093))"
lyft,58,2019-08-12 10:00:08,"POLYGON ((-86.79010283534824 36.14937414829093, -86.77217916465177 36.14937414829093, -86.77217916465177 36.16384585170906, -86.79010283534824 36.16384585170906, -86.79010283534824 36.14937414829093))"
spin,103,2019-08-12 10:00:08,"POLYGON ((-86.79010283534824 36.14937414829093, -86.77217916465177 36.14937414829093, -86.77217916465177 36.16384585170906, -86.79010283534824 36.16384585170906, -86.79010283534824 36.14937414829093))"
uber,53,2019-08-12 10:00:08,"POLYGON ((-86.79010283534824 36.14937414829093, -86.77217916465177 36.14937414829093, -86.77217916465177 36.16384585170906, -86.79010283534824 36.16384585170906, -86.79010283534824 36.14937414829093))"
bird,328,2019-08-12 10:00:08,"POLYGON ((-86.79120952671127 36.15542214829095, -86.77328447328873 36.15542214829095, -86.77328447328873 36.16989385170907, -86.79120952671127 36.16989385170907, -86.79120952671127 36.15542214829095))"
lime,48,2019-08-12 10:00:08,"POLYGON ((-86.79120952671127 36.15542214829095, -86.77328447328873 36.15542214829095, -86.77328447328873 36.16989385170907, -86.79120952671127 36.16989385170907, -86.79120952671127 36.15542214829095))"
lyft,38,2019-08-12 10:00:08,"POLYGON ((-86.79120952671127 36.15542214829095, -86.77328447328873 36.15542214829095, -86.77328447328873 36.16989385170907, -86.79120952671127 36.16989385170907, -86.79120952671127 36.15542214829095))"
spin,99,2019-08-12 10:00:08,"POLYGON ((-86.79120952671127 36.15542214829095, -86.77328447328873 36.15542214829095, -86.77328447328873 36.16989385170907, -86.79120952671127 36.16989385170907, -86.79120952671127 36.15542214829095))"
uber,48,2019-08-12 10:00:08,"POLYGON ((-86.79120952671127 36.15542214829095, -86.77328447328873 36.15542214829095, -86.77328447328873 36.16989385170907, -86.79120952671127 36.16989385170907, -86.79120952671127 36.15542214829095))"
bird,379,2019-08-12 10:00:08,"POLYGON ((-86.78883219197799 36.15249414829094, -86.77090780802203 36.15249414829094, -86.77090780802203 36.16696585170907, -86.78883219197799 36.16696585170907, -86.78883219197799 36.15249414829094))"
lime,47,2019-08-12 10:00:08,"POLYGON ((-86.78883219197799 36.15249414829094, -86.77090780802203 36.15249414829094, -86.77090780802203 36.16696585170907, -86.78883219197799 36.16696585170907, -86.78883219197799 36.15249414829094))"
lyft,55,2019-08-12 10:00:08,"POLYGON ((-86.78883219197799 36.15249414829094, -86.77090780802203 36.15249414829094, -86.77090780802203 36.16696585170907, -86.78883219197799 36.16696585170907, -86.78883219197799 36.15249414829094))"
spin,99,2019-08-12 10:00:08,"POLYGON ((-86.78883219197799 36.15249414829094, -86.77090780802203 36.15249414829094, -86.77090780802203 36.16696585170907, -86.78883219197799 36.16696585170907, -86.78883219197799 36.15249414829094))"
uber,57,2019-08-12 10:00:08,"POLYGON ((-86.78883219197799 36.15249414829094, -86.77090780802203 36.15249414829094, -86.77090780802203 36.16696585170907, -86.78883219197799 36.16696585170907, -86.78883219197799 36.15249414829094))"
bird,358,2019-08-12 10:00:08,"POLYGON ((-86.78846247057605 36.15493114829094, -86.77053752942396 36.15493114829094, -86.77053752942396 36.16940285170907, -86.78846247057605 36.16940285170907, -86.78846247057605 36.15493114829094))"
lime,55,2019-08-12 10:00:08,"POLYGON ((-86.78846247057605 36.15493114829094, -86.77053752942396 36.15493114829094, -86.77053752942396 36.16940285170907, -86.78846247057605 36.16940285170907, -86.78846247057605 36.15493114829094))"
lyft,48,2019-08-12 10:00:08,"POLYGON ((-86.78846247057605 36.15493114829094, -86.77053752942396 36.15493114829094, -86.77053752942396 36.16940285170907, -86.78846247057605 36.16940285170907, -86.78846247057605 36.15493114829094))"
spin,99,2019-08-12 10:00:08,"POLYGON ((-86.78846247057605 36.15493114829094, -86.77053752942396 36.15493114829094, -86.77053752942396 36.16940285170907, -86.78846247057605 36.16940285170907, -86.78846247057605 36.15493114829094))"
uber,47,2019-08-12 10:00:08,"POLYGON ((-86.78846247057605 36.15493114829094, -86.77053752942396 36.15493114829094, -86.77053752942396 36.16940285170907, -86.78846247057605 36.16940285170907, -86.78846247057605 36.15493114829094))"
bird,383,2019-08-12 10:00:08,"POLYGON ((-86.78638719163503 36.15249114829094, -86.76846280836496 36.15249114829094, -86.76846280836496 36.16696285170906, -86.78638719163503 36.16696285170906, -86.78638719163503 36.15249114829094))"
lime,50,2019-08-12 10:00:08,"POLYGON ((-86.78638719163503 36.15249114829094, -86.76846280836496 36.15249114829094, -86.76846280836496 36.16696285170906, -86.78638719163503 36.16696285170906, -86.78638719163503 36.15249114829094))"
lyft,55,2019-08-12 10:00:08,"POLYGON ((-86.78638719163503 36.15249114829094, -86.76846280836496 36.15249114829094, -86.76846280836496 36.16696285170906, -86.78638719163503 36.16696285170906, -86.78638719163503 36.15249114829094))"
spin,101,2019-08-12 10:00:08,"POLYGON ((-86.78638719163503 36.15249114829094, -86.76846280836496 36.15249114829094, -86.76846280836496 36.16696285170906, -86.78638719163503 36.16696285170906, -86.78638719163503 36.15249114829094))"
uber,59,2019-08-12 10:00:08,"POLYGON ((-86.78638719163503 36.15249114829094, -86.76846280836496 36.15249114829094, -86.76846280836496 36.16696285170906, -86.78638719163503 36.16696285170906, -86.78638719163503 36.15249114829094))"
bird,311,2019-08-12 10:00:08,"POLYGON ((-86.79031283912001 36.14940714829095, -86.77238916088001 36.14940714829095, -86.77238916088001 36.16387885170906, -86.79031283912001 36.16387885170906, -86.79031283912001 36.14940714829095))"
lime,41,2019-08-12 10:00:08,"POLYGON ((-86.79031283912001 36.14940714829095, -86.77238916088001 36.14940714829095, -86.77238916088001 36.16387885170906, -86.79031283912001 36.16387885170906, -86.79031283912001 36.14940714829095))"
